,date,^spx_zamkniecie,aapl.us_zamkniecie,mcd.us_zamkniecie,msft.us_zamkniecie
4387,2017-06-12,2429.39,34.3094,130.357,65.0391
4388,2017-06-13,2440.35,34.5935,131.538,65.8511
4389,2017-06-14,2437.92,34.2466,132.286,65.4947
4390,2017-06-15,2432.46,34.0481,132.718,65.1502
4391,2017-06-16,2433.15,33.5676,133.445,65.2425
4392,2017-06-19,2453.46,34.5307,134.45,66.0546
4393,2017-06-20,2437.03,34.2136,135.265,65.1592
4394,2017-06-21,2435.61,34.418,134.971,65.4947
4395,2017-06-22,2434.5,34.3622,135.905,65.4857
4396,2017-06-23,2438.3,34.5157,135.757,66.3714
4397,2017-06-26,2439.07,34.406,135.177,65.7379
4398,2017-06-27,2419.38,33.9125,134.971,64.5069
4399,2017-06-28,2440.69,34.408,135.472,65.0579
4400,2017-06-29,2419.7,33.8996,134.44,63.8368
4401,2017-06-30,2423.41,33.9823,134.469,64.2467
4402,2017-07-03,2429.01,33.8567,133.899,63.538
4403,2017-07-05,2432.54,33.9983,134.38,64.3848
4404,2017-07-06,2409.75,33.6742,134.4,63.9093
4405,2017-07-07,2425.18,34.0213,137.213,64.7412
4406,2017-07-10,2427.43,34.2266,136.544,65.2227
4407,2017-07-11,2425.53,34.3372,136.003,65.2326
4408,2017-07-12,2443.25,34.3872,137.498,66.3157
4409,2017-07-13,2447.83,34.8647,136.111,66.8945
4410,2017-07-14,2459.27,35.1648,136.328,67.8346
4411,2017-07-17,2459.14,35.2904,136.308,68.3658
4412,2017-07-18,2460.61,35.412,135.177,68.3192
4413,2017-07-19,2473.83,35.6343,135.118,68.8414
4414,2017-07-20,2473.45,35.4718,135.384,69.1759
4415,2017-07-21,2472.54,35.4539,135.148,68.7758
4416,2017-07-24,2469.91,35.8866,133.318,68.5981
4417,2017-07-25,2477.13,36.0371,139.633,69.1471
4418,2017-07-26,2477.83,36.2125,137.43,69.0191
4419,2017-07-27,2475.42,35.5237,137.774,68.1881
4420,2017-07-28,2472.1,35.2774,136.819,68.0759
4421,2017-07-31,2470.3,35.089,136.2,67.7602
4422,2017-08-01,2476.35,35.404,135.255,67.6471
4423,2017-08-02,2477.57,37.0749,137.498,67.3502
4424,2017-08-03,2472.16,36.706,135.836,67.248
4425,2017-08-04,2476.83,36.9035,135.049,67.7423
4426,2017-08-07,2480.91,37.4747,136.063,67.4783
4427,2017-08-08,2474.92,37.7629,136.013,67.8446
4428,2017-08-09,2474.02,38.0031,136.013,67.5457
4429,2017-08-10,2438.21,36.7918,137.508,66.5569
4430,2017-08-11,2441.32,37.3052,138.108,67.5726
4431,2017-08-14,2465.84,37.8615,138.068,68.5892
4432,2017-08-15,2464.61,38.2752,138.393,68.6071
4433,2017-08-16,2468.11,38.1248,139.494,69.0111
4434,2017-08-17,2430.01,37.395,138.629,67.8406
4435,2017-08-18,2425.55,37.3092,138.502,67.925
4436,2017-08-21,2428.37,37.2374,139.043,67.6044
4437,2017-08-22,2452.51,37.8445,140.173,68.5505
4438,2017-08-23,2444.04,37.8944,139.407,68.1415
4439,2017-08-24,2438.97,37.7259,139.092,68.1126
4440,2017-08-25,2443.05,37.8645,139.417,68.2318
4441,2017-08-28,2444.24,38.2434,140.202,68.2417
4442,2017-08-29,2446.3,38.5953,139.938,68.4482
4443,2017-08-30,2457.59,38.698,140.9,69.3487
4444,2017-08-31,2471.65,38.8446,141.264,70.0873
4445,2017-09-01,2476.55,38.8544,141.107,69.283
4446,2017-09-05,2457.85,38.3899,140.527,68.9744
4447,2017-09-06,2465.54,38.35,139.721,68.7768
4448,2017-09-07,2465.1,38.1995,141.197,69.6574
4449,2017-09-08,2461.43,37.5814,141.04,69.3198
4450,2017-09-11,2488.11,38.2513,142.653,70.0475
4451,2017-09-12,2496.48,38.1028,138.068,69.976
4452,2017-09-13,2498.37,37.8117,138.669,70.4725
4453,2017-09-14,2495.62,37.4966,138.669,70.0575
4454,2017-09-15,2500.23,37.8695,138.589,70.5667
4455,2017-09-18,2503.87,37.5913,138.384,70.4238
4456,2017-09-19,2506.65,37.6013,139.043,70.6898
4457,2017-09-20,2508.24,36.9703,141.177,70.2202
4458,2017-09-21,2500.6,36.3312,140.469,69.5333
4459,2017-09-22,2502.22,35.9802,140.36,69.7239
4460,2017-09-25,2496.66,35.6642,138.0,68.6437
4461,2017-09-26,2496.84,36.2803,135.432,68.6437
4462,2017-09-27,2507.04,36.5316,136.053,69.1977
4463,2017-09-28,2510.06,36.3093,139.101,69.2176
4464,2017-09-29,2519.36,36.5046,138.384,69.7973
4465,2017-10-02,2529.12,36.4309,138.629,69.9106
4466,2017-10-03,2534.58,36.5884,138.531,69.5819
4467,2017-10-04,2537.74,36.3501,138.856,69.986
4468,2017-10-05,2552.07,36.8087,140.262,71.1843
4469,2017-10-06,2549.33,36.7858,140.95,71.21
4470,2017-10-09,2544.73,36.9184,141.404,71.487
4471,2017-10-10,2550.64,36.9333,141.835,71.487
4472,2017-10-11,2555.24,37.0799,144.079,71.6042
4473,2017-10-12,2550.93,36.9543,144.757,72.2615
4474,2017-10-13,2553.17,37.1826,146.064,72.6108
4475,2017-10-16,2557.64,37.8695,145.73,72.7588
4476,2017-10-17,2559.36,38.013,146.094,72.7021
4477,2017-10-18,2561.26,37.8396,146.38,72.7211
4478,2017-10-19,2562.1,36.9523,147.049,73.001
4479,2017-10-20,2575.21,37.0061,146.872,73.8449
4480,2017-10-23,2564.98,36.9911,144.256,73.8637
4481,2017-10-24,2569.13,37.2095,144.727,73.8925
4482,2017-10-25,2557.15,37.046,144.481,73.6791
4483,2017-10-26,2560.4,37.2872,144.835,73.7962
4484,2017-10-27,2581.07,38.6302,146.084,78.5287
4485,2017-10-30,2572.83,39.4906,146.802,78.6072
4486,2017-10-31,2575.26,40.0449,147.413,77.941
4487,2017-11-01,2579.36,39.5274,146.94,77.941
4488,2017-11-02,2579.85,39.8225,148.455,78.7562
4489,2017-11-03,2587.84,40.8584,148.956,78.8405
4490,2017-11-06,2591.13,41.2771,150.205,79.1511
4491,2017-11-07,2590.64,41.4057,150.826,78.9526
4492,2017-11-08,2594.38,41.7476,150.235,79.2355
4493,2017-11-09,2584.62,41.6629,147.5,78.7938
4494,2017-11-10,2582.3,41.5213,146.261,78.5883
4495,2017-11-13,2584.84,41.3599,147.806,78.6449
4496,2017-11-14,2578.87,40.7317,148.465,78.7562
4497,2017-11-15,2564.62,40.1924,147.767,78.1426
4498,2017-11-16,2585.64,40.6789,148.455,78.352
4499,2017-11-17,2578.85,40.4486,147.236,77.5985
4500,2017-11-20,2582.14,40.4058,147.432,77.7187
4501,2017-11-21,2599.03,41.1614,148.652,78.8405
4502,2017-11-22,2597.08,41.5901,149.3,78.2646
4503,2017-11-24,2602.42,41.5931,149.35,78.4086
4504,2017-11-27,2601.42,41.3838,149.223,78.9814
4505,2017-11-28,2627.04,41.1455,151.327,79.9325
4506,2017-11-29,2626.07,40.2911,150.51,78.48
4507,2017-11-30,2647.58,40.8504,152.792,79.2654
4508,2017-12-01,2642.22,40.6659,153.579,79.3478
4509,2017-12-04,2639.44,40.3678,151.621,76.3546
4510,2017-12-05,2629.57,40.331,153.668,76.8341
4511,2017-12-06,2629.27,40.1854,154.12,77.9559
4512,2017-12-07,2636.98,40.2512,153.608,77.6819
4513,2017-12-08,2651.5,40.2642,153.805,79.2564
4514,2017-12-11,2659.99,41.0478,153.904,80.2621
4515,2017-12-12,2664.11,40.8135,153.019,80.5908
4516,2017-12-13,2662.85,40.9531,154.189,80.3773
4517,2017-12-14,2652.01,40.9401,153.795,79.7527
4518,2017-12-15,2675.81,41.3599,154.661,81.789
4519,2017-12-18,2690.16,41.941,154.779,81.3452
4520,2017-12-19,2681.47,41.4875,154.032,80.8299
4521,2017-12-20,2679.25,41.4475,152.969,80.5351
4522,2017-12-21,2684.57,41.6031,152.674,80.5152
4523,2017-12-22,2683.34,41.6031,152.281,80.5252
4524,2017-12-26,2680.5,40.5473,152.172,80.424
4525,2017-12-27,2682.62,40.5543,153.412,80.7148
4526,2017-12-28,2687.54,40.6729,153.766,80.7248
4527,2017-12-29,2673.61,40.2293,152.93,80.554
4528,2018-01-02,2695.81,40.9501,153.874,80.9402
4529,2018-01-03,2713.06,40.9431,153.264,81.3164
4530,2018-01-04,2723.99,41.1366,154.336,82.0332
4531,2018-01-05,2743.15,41.6001,154.651,83.0498
4532,2018-01-08,2747.71,41.4575,154.533,83.1341
4533,2018-01-09,2751.29,41.4416,154.179,83.0786
4534,2018-01-10,2748.23,41.4317,154.149,82.7023
4535,2018-01-11,2767.56,41.6699,154.032,82.9465
4536,2018-01-12,2786.24,42.0926,154.209,84.3801
4537,2018-01-16,2776.42,41.8862,154.317,83.1997
4538,2018-01-17,2802.56,42.5772,155.438,84.8864
4539,2018-01-18,2798.03,42.616,155.113,84.8487
4540,2018-01-19,2810.3,42.4266,156.491,84.7543
4541,2018-01-22,2832.97,42.0767,156.559,86.2684
4542,2018-01-23,2839.13,42.0856,157.07,86.5443
4543,2018-01-24,2837.54,41.4147,156.491,86.4708
4544,2018-01-25,2839.25,40.6809,156.077,86.9484
4545,2018-01-26,2872.87,40.7707,158.468,88.5795
4546,2018-01-29,2853.53,39.9292,157.946,88.4454
4547,2018-01-30,2822.43,39.693,153.264,87.3346
4548,2018-01-31,2823.81,39.8036,152.035,89.4739
4549,2018-02-01,2821.98,39.8833,152.723,88.7641
4550,2018-02-02,2762.13,38.1546,150.481,86.4311
4551,2018-02-05,2648.94,37.1975,145.573,82.8711
4552,2018-02-06,2695.14,38.7568,146.744,86.0072
4553,2018-02-07,2681.66,37.9163,147.226,84.3891
4554,2018-02-08,2581.0,36.8855,141.217,80.0576
4555,2018-02-09,2619.55,37.3372,142.848,83.0408
4556,2018-02-12,2656.0,38.8346,145.612,83.9522
4557,2018-02-13,2662.94,39.2293,144.284,84.5945
4558,2018-02-14,2698.63,39.9511,142.15,85.9189
4559,2018-02-15,2731.2,41.294,142.84,87.6681
4560,2018-02-16,2732.22,41.1584,140.202,87.0427
4561,2018-02-20,2716.26,41.0189,139.604,87.7258
4562,2018-02-21,2701.33,40.8305,140.94,86.5602
4563,2018-02-22,2703.96,41.1754,142.74,86.7906
4564,2018-02-23,2747.3,41.8942,144.845,88.9955
4565,2018-02-26,2779.6,42.7197,145.337,90.2801
4566,2018-02-27,2744.28,42.5832,142.74,89.1235
4567,2018-02-28,2713.83,42.5213,141.02,88.7166
4568,2018-03-01,2677.67,41.7736,139.21,87.8498
4569,2018-03-02,2691.25,42.0597,132.55,88.0374
4570,2018-03-05,2720.94,42.2013,135.039,88.5963
4571,2018-03-06,2728.12,42.1644,135.197,88.2936
4572,2018-03-07,2726.8,41.7806,136.22,88.8048
4573,2018-03-08,2738.97,42.2311,138.088,89.3439
4574,2018-03-09,2786.57,42.9589,140.576,91.3404
4575,2018-03-12,2783.02,43.3737,141.02,91.5578
4576,2018-03-13,2765.31,42.9569,141.451,89.3261
4577,2018-03-14,2749.48,42.594,141.471,88.795
4578,2018-03-15,2747.33,42.644,144.501,89.1066
4579,2018-03-16,2752.01,42.4964,145.169,89.5058
4580,2018-03-19,2712.92,41.8444,142.169,87.8865
4581,2018-03-20,2716.94,41.8324,142.494,88.1139
4582,2018-03-21,2711.93,40.8783,141.855,87.4993
4583,2018-03-22,2643.69,40.306,140.409,84.953
4584,2018-03-23,2588.26,39.3749,138.561,82.4848
4585,2018-03-26,2658.55,41.2402,141.254,88.7264
4586,2018-03-27,2612.62,40.1794,140.803,84.6511
4587,2018-03-28,2605.0,39.7388,141.628,84.5757
4588,2018-03-29,2640.87,40.0519,139.81,86.3557
4589,2018-04-02,2581.88,39.7856,141.01,83.7507
4590,2018-04-03,2614.45,40.1924,143.399,84.8774
4591,2018-04-04,2644.69,40.962,144.6,87.3583
4592,2018-04-05,2662.84,41.2472,146.576,87.405
4593,2018-04-06,2604.47,40.1894,144.156,85.3709
4594,2018-04-09,2613.16,40.5892,144.137,85.8802
4595,2018-04-10,2656.87,41.3569,145.533,87.8765
4596,2018-04-11,2642.19,41.1614,146.045,86.9127
4597,2018-04-12,2663.99,41.5633,144.511,88.5418
4598,2018-04-13,2656.3,41.7098,144.6,88.0662
4599,2018-04-16,2677.84,41.968,144.511,89.0977
4600,2018-04-17,2706.39,42.5482,145.337,90.8955
4601,2018-04-18,2708.64,42.4515,144.658,91.247
4602,2018-04-19,2693.13,41.2472,142.623,90.9323
4603,2018-04-20,2670.14,39.5554,141.955,89.882
4604,2018-04-23,2670.29,39.4447,142.159,90.2136
4605,2018-04-24,2634.56,38.8864,140.656,88.104
4606,2018-04-25,2639.4,39.0609,139.407,87.3386
4607,2018-04-26,2666.94,39.1995,142.072,89.1802
4608,2018-04-27,2669.91,38.7468,141.521,90.6573
4609,2018-04-30,2648.05,39.4487,149.704,88.4832
4610,2018-05-01,2654.8,40.3658,146.144,89.882
4611,2018-05-02,2635.67,42.1415,143.675,88.4733
4612,2018-05-03,2629.73,42.2193,143.114,89.0044
4613,2018-05-04,2663.42,43.8821,147.56,90.034
4614,2018-05-07,2672.63,44.1962,147.53,91.0365
4615,2018-05-08,2671.92,44.4115,147.313,90.6503
4616,2018-05-09,2697.79,44.7196,146.842,91.7186
4617,2018-05-10,2723.07,45.3587,147.6,92.6349
4618,2018-05-11,2727.72,45.1891,147.864,92.4373
4619,2018-05-14,2730.13,45.0825,147.265,92.7491
4620,2018-05-15,2711.45,44.6707,145.78,92.081
4621,2018-05-16,2722.46,45.0905,145.612,92.3162
4622,2018-05-17,2720.13,44.8054,144.216,91.394
4623,2018-05-18,2712.97,44.6418,143.93,91.5658
4624,2018-05-21,2733.01,44.9598,144.373,92.7421
4625,2018-05-22,2724.44,44.8482,142.543,92.6478
4626,2018-05-23,2733.29,45.1343,144.511,93.7528
4627,2018-05-24,2727.76,45.0825,145.189,93.4172
4628,2018-05-25,2721.33,45.1871,145.917,93.4648
4629,2018-05-29,2689.86,45.0207,143.615,93.1333
4630,2018-05-30,2724.01,44.928,144.668,94.0268
4631,2018-05-31,2705.27,44.7754,143.055,93.9196
4632,2018-06-01,2734.62,45.585,143.203,95.77
4633,2018-06-04,2746.87,45.9667,144.147,96.609
4634,2018-06-05,2748.8,46.3188,143.488,97.1133
4635,2018-06-06,2772.35,46.4812,146.114,97.4022
4636,2018-06-07,2770.37,46.3556,152.478,95.8555
4637,2018-06-08,2779.03,45.9369,151.965,96.5692
4638,2018-06-11,2782.0,45.8212,149.802,96.0173
4639,2018-06-12,2786.85,46.0675,150.008,96.2675
4640,2018-06-13,2775.63,45.6976,149.891,95.8276
4641,2018-06-14,2782.49,45.7216,150.304,96.3737
4642,2018-06-15,2779.66,45.2499,149.773,95.1497
4643,2018-06-18,2773.75,45.2271,149.605,95.8366
4644,2018-06-19,2762.59,44.4933,148.435,95.8366
4645,2018-06-20,2767.32,44.6857,146.261,96.8005
4646,2018-06-21,2749.76,44.4415,144.443,96.1047
4647,2018-06-22,2754.88,44.3108,148.051,95.4187
4648,2018-06-25,2717.07,43.6499,143.792,93.4937
4649,2018-06-26,2723.06,44.1912,144.757,94.1489
4650,2018-06-27,2699.63,44.1244,141.638,92.6866
4651,2018-06-28,2716.31,44.4505,140.646,93.723
4652,2018-06-29,2718.37,44.3557,140.99,93.7031
4653,2018-07-02,2726.71,44.8532,141.117,95.0375
4654,2018-07-03,2713.22,44.0676,140.793,94.1221
4655,2018-07-05,2736.61,44.4275,141.541,94.7951
4656,2018-07-06,2759.82,45.0386,143.428,96.1235
4657,2018-07-09,2784.17,45.6677,143.912,96.7808
4658,2018-07-10,2793.84,45.6108,144.52,97.0458
4659,2018-07-11,2774.02,45.0157,142.72,96.9058
4660,2018-07-12,2798.29,45.7794,143.164,99.0085
4661,2018-07-13,2801.31,45.8471,142.613,100.2
4662,2018-07-16,2798.43,45.7494,142.848,99.7038
4663,2018-07-17,2809.55,45.8771,143.753,100.656
4664,2018-07-18,2815.62,45.6228,142.102,99.9114
4665,2018-07-19,2804.49,45.9787,141.628,99.217
4666,2018-07-20,2801.83,45.8741,142.14,100.954
4667,2018-07-23,2806.98,45.9169,142.83,102.613
4668,2018-07-24,2820.4,46.244,142.112,102.315
4669,2018-07-25,2846.07,46.6797,142.947,105.322
4670,2018-07-26,2837.44,46.538,140.489,104.17
4671,2018-07-27,2818.82,45.7664,141.698,102.334
4672,2018-07-30,2802.6,45.5042,142.74,100.151
4673,2018-07-31,2816.29,45.595,141.758,100.775
4674,2018-08-01,2813.36,48.2857,141.167,100.964
4675,2018-08-02,2827.22,49.6945,139.828,102.225
4676,2018-08-03,2840.35,49.838,140.546,102.682
4677,2018-08-06,2850.4,50.0982,141.01,102.77
4678,2018-08-07,2858.45,49.6247,140.399,103.446
4679,2018-08-08,2857.7,49.6585,142.977,104.042
4680,2018-08-09,2853.58,50.0514,143.321,104.22
4681,2018-08-10,2833.28,49.9038,142.77,103.556
4682,2018-08-13,2821.93,50.2188,142.299,102.85
4683,2018-08-14,2839.96,50.4371,144.511,104.111
4684,2018-08-15,2818.37,50.5528,143.862,102.712
4685,2018-08-16,2840.69,51.2925,145.524,102.692
4686,2018-08-17,2850.13,52.3154,144.983,102.633
4687,2018-08-20,2857.05,51.807,145.485,101.937
4688,2018-08-21,2862.96,51.7073,144.875,101.073
4689,2018-08-22,2861.82,51.7093,144.461,102.126
4690,2018-08-23,2856.98,51.8139,143.094,102.613
4691,2018-08-24,2874.69,51.9775,143.389,103.387
4692,2018-08-27,2896.74,52.4022,144.393,104.557
4693,2018-08-28,2897.52,52.8269,145.445,105.184
4694,2018-08-29,2914.04,53.6135,146.753,106.872
4695,2018-08-30,2901.13,54.1079,146.458,106.802
4696,2018-08-31,2901.52,54.734,146.881,107.139
4697,2018-09-04,2896.72,54.9145,146.39,106.564
4698,2018-09-05,2888.6,54.5516,147.777,103.476
4699,2018-09-06,2878.05,53.6434,148.228,103.714
4700,2018-09-07,2871.68,53.2147,148.385,103.227
4701,2018-09-10,2877.13,52.4989,149.438,104.34
4702,2018-09-11,2887.89,53.8288,149.046,106.107
4703,2018-09-12,2888.92,53.1598,149.153,106.564
4704,2018-09-13,2904.18,54.44,147.039,107.695
4705,2018-09-14,2904.98,53.8258,145.612,108.142
4706,2018-09-17,2888.8,52.3882,143.174,106.981
4707,2018-09-18,2904.31,52.4769,142.83,107.993
4708,2018-09-19,2907.95,52.5088,144.097,106.554
4709,2018-09-20,2930.75,52.9036,145.573,108.33
4710,2018-09-21,2929.67,52.3354,149.654,108.996
4711,2018-09-24,2919.37,53.09,147.844,109.373
4712,2018-09-25,2915.56,53.4251,150.668,109.164
4713,2018-09-26,2905.97,53.0004,150.068,108.738
4714,2018-09-27,2914.0,54.091,150.776,109.125
4715,2018-09-28,2913.98,54.2815,151.464,109.096
4716,2018-10-01,2924.59,54.6434,150.893,110.286
4717,2018-10-02,2923.43,55.1308,149.537,109.839
4718,2018-10-03,2925.51,55.8038,149.084,109.859
4719,2018-10-04,2901.61,54.8238,150.108,107.576
4720,2018-10-05,2885.57,53.9385,150.806,106.971
4721,2018-10-08,2884.43,53.8088,151.907,105.73
4722,2018-10-09,2880.34,54.5516,153.746,107.079
4723,2018-10-10,2785.68,52.0253,152.429,101.252
4724,2018-10-11,2728.37,51.5628,147.56,101.004
4725,2018-10-12,2767.13,53.4051,148.308,104.528
4726,2018-10-15,2750.79,52.2656,148.16,102.652
4727,2018-10-16,2809.92,53.4151,148.543,105.879
4728,2018-10-17,2809.21,53.1898,150.973,105.6
4729,2018-10-18,2768.78,51.9445,151.013,103.486
4730,2018-10-19,2767.78,52.7351,151.651,103.634
4731,2018-10-22,2755.88,53.0552,150.855,104.587
4732,2018-10-23,2740.69,53.5537,160.375,103.138
4733,2018-10-24,2656.1,51.7192,160.552,97.6106
4734,2018-10-25,2705.57,52.8498,158.713,103.297
4735,2018-10-26,2658.69,52.0123,156.913,102.026
4736,2018-10-29,2641.25,51.0373,156.825,99.068
4737,2018-10-30,2682.63,51.2895,161.614,98.9489
4738,2018-10-31,2711.74,52.6275,160.158,101.878
4739,2018-11-01,2740.37,53.4331,158.329,101.014
4740,2018-11-02,2723.06,49.8928,160.031,101.252
4741,2018-11-05,2738.31,48.4762,163.316,102.563
4742,2018-11-06,2755.45,48.9955,165.41,102.77
4743,2018-11-07,2813.89,50.4821,166.798,106.812
4744,2018-11-08,2806.83,50.3065,167.929,106.603
4745,2018-11-09,2781.01,49.3396,168.332,104.528
4746,2018-11-12,2726.22,46.8531,166.916,101.937
4747,2018-11-13,2722.18,46.3856,166.581,102.007
4748,2018-11-14,2701.58,45.0725,166.463,100.538
4749,2018-11-15,2730.2,46.1821,166.188,102.79
4750,2018-11-16,2736.27,46.6965,169.817,103.734
4751,2018-11-19,2690.73,44.8482,169.06,100.24
4752,2018-11-20,2641.89,42.7048,166.325,97.4519
4753,2018-11-21,2649.93,42.6588,165.42,98.7801
4754,2018-11-23,2632.56,41.5702,164.722,98.7444
4755,2018-11-26,2673.45,42.1295,166.502,101.997
4756,2018-11-27,2682.17,42.0428,167.162,102.652
4757,2018-11-28,2743.79,43.6599,170.073,106.454
4758,2018-11-29,2737.8,43.3228,171.332,105.57
4759,2018-11-30,2760.17,43.0895,171.726,106.226
4760,2018-12-03,2790.37,44.596,168.863,107.377
4761,2018-12-04,2700.06,42.639,168.558,103.963
4762,2018-12-06,2695.95,42.1544,168.942,104.617
4763,2018-12-07,2633.08,40.656,166.66,100.418
4764,2018-12-10,2637.72,40.9232,168.185,103.089
4765,2018-12-11,2636.78,40.6909,167.25,104.033
4766,2018-12-12,2651.07,40.8035,167.142,104.508
4767,2018-12-13,2650.54,41.2502,169.807,104.847
4768,2018-12-14,2599.95,39.9292,166.965,101.57
4769,2018-12-17,2545.94,39.5574,164.702,98.5747
4770,2018-12-18,2546.16,40.0737,163.7,99.6143
4771,2018-12-19,2506.96,38.8196,163.218,99.346
4772,2018-12-20,2467.42,37.8396,158.231,97.2593
4773,2018-12-21,2416.62,36.3681,158.635,94.1062
4774,2018-12-24,2351.1,35.4309,155.123,90.1768
4775,2018-12-26,2467.7,37.9233,158.516,96.3359
4776,2018-12-27,2488.83,37.6761,160.061,96.9356
4777,2018-12-28,2485.74,37.6961,159.933,96.1712
4778,2018-12-31,2506.85,38.0629,161.763,97.3148
4779,2019-01-02,2510.03,38.1048,160.375,96.877
4780,2019-01-03,2447.89,34.3094,159.333,93.311
4781,2019-01-04,2531.94,35.7729,162.381,97.6603
4782,2019-01-07,2549.69,35.6911,164.161,97.7854
4783,2019-01-08,2574.41,36.3711,164.525,98.4854
4784,2019-01-09,2584.96,36.9911,164.231,99.9114
4785,2019-01-10,2596.64,37.1098,165.372,99.2666
4786,2019-01-11,2596.26,36.7479,166.129,98.4854
4787,2019-01-14,2582.61,36.1976,165.076,97.7755
4788,2019-01-15,2610.3,36.9383,164.909,100.578
4789,2019-01-16,2616.1,37.389,163.385,100.935
4790,2019-01-17,2635.96,37.6083,164.969,101.66
4791,2019-01-18,2670.71,37.8376,166.315,103.207
4792,2019-01-22,2632.9,36.9891,168.126,101.233
4793,2019-01-23,2638.7,37.1357,169.512,102.235
4794,2019-01-24,2642.33,36.8456,170.692,101.728
4795,2019-01-25,2664.76,38.0679,167.624,102.682
4796,2019-01-28,2643.85,37.7129,167.26,100.646
4797,2019-01-29,2640.0,37.3252,165.942,98.6164
4798,2019-01-30,2681.05,39.8714,165.578,101.907
4799,2019-01-31,2704.1,40.1625,162.863,100.061
4800,2019-02-01,2706.53,40.1794,160.975,98.4654
4801,2019-02-04,2724.87,41.3239,161.743,101.292
4802,2019-02-05,2737.7,42.0278,161.763,102.731
4803,2019-02-06,2731.61,42.0428,160.484,101.57
4804,2019-02-07,2706.05,41.2472,159.677,100.825
4805,2019-02-08,2707.88,41.297,159.185,101.223
4806,2019-02-11,2709.8,41.0568,158.723,100.805
4807,2019-02-12,2744.73,41.4107,158.468,102.413
4808,2019-02-13,2753.03,41.2402,158.635,102.334
4809,2019-02-14,2745.73,41.3897,160.208,102.423
4810,2019-02-15,2775.6,41.3,163.926,103.664
4811,2019-02-19,2779.76,41.4197,163.296,103.614
4812,2019-02-20,2784.7,41.6898,164.418,103.109
4813,2019-02-21,2774.88,41.4515,166.532,105.273
4814,2019-02-22,2792.67,41.9152,166.847,106.772
4815,2019-02-25,2796.11,42.2193,166.355,107.357
4816,2019-02-26,2793.9,42.2441,166.886,108.102
4817,2019-02-27,2792.38,42.3757,167.034,107.923
4818,2019-02-28,2784.49,41.961,168.529,107.785
4819,2019-03-01,2803.69,42.3997,169.64,108.262
4820,2019-03-04,2792.81,42.616,165.549,108.013
4821,2019-03-05,2789.65,42.5382,166.257,107.456
4822,2019-03-06,2771.45,42.289,166.866,107.506
4823,2019-03-07,2748.93,41.8035,165.49,106.196
4824,2019-03-08,2743.07,41.9012,164.555,106.315
4825,2019-03-11,2783.3,43.3528,166.001,108.559
4826,2019-03-12,2791.52,43.8423,166.679,109.303
4827,2019-03-13,2810.92,44.0337,166.896,110.167
4828,2019-03-14,2808.48,44.5232,167.526,110.256
4829,2019-03-15,2822.48,45.1024,169.886,111.508
4830,2019-03-18,2832.94,45.563,168.637,113.115
4831,2019-03-19,2832.57,45.2011,167.87,113.195
4832,2019-03-20,2824.23,45.598,169.572,113.065
4833,2019-03-21,2854.88,47.2728,170.851,115.677
4834,2019-03-22,2800.71,46.2958,171.243,112.619
4835,2019-03-25,2798.36,45.7415,170.26,113.205
4836,2019-03-26,2818.46,45.2659,171.873,113.433
4837,2019-03-27,2805.37,45.6747,171.903,112.351
4838,2019-03-28,2815.44,45.7365,173.633,112.501
4839,2019-03-29,2834.4,46.0286,174.096,113.462
4840,2019-04-01,2867.19,46.3436,172.698,114.505
4841,2019-04-02,2867.24,47.0186,172.67,114.675
4842,2019-04-03,2873.4,47.3376,172.67,115.439
4843,2019-04-04,2879.39,47.4183,174.067,114.843
4844,2019-04-05,2892.74,47.7394,174.813,115.359
4845,2019-04-08,2895.77,48.4941,174.047,115.399
4846,2019-04-09,2878.2,48.3455,174.263,114.764
4847,2019-04-10,2888.21,48.6148,173.466,115.647
4848,2019-04-11,2888.32,48.2109,173.142,115.777
4849,2019-04-12,2907.41,48.191,175.65,116.362
4850,2019-04-15,2905.58,48.2807,175.895,116.451
4851,2019-04-16,2907.06,48.2857,175.748,116.194
4852,2019-04-17,2900.45,49.2238,175.66,117.167
4853,2019-04-18,2905.03,49.3994,178.689,118.685
4854,2019-04-22,2907.97,49.5628,177.774,119.062
4855,2019-04-23,2933.68,50.2766,179.024,120.71
4856,2019-04-24,2927.25,50.1989,181.178,120.283
4857,2019-04-25,2926.17,49.7463,181.432,124.255
4858,2019-04-26,2939.88,49.509,180.991,124.969
4859,2019-04-29,2943.03,49.5827,180.724,124.85
4860,2019-04-30,2945.83,48.6276,181.128,125.674
4861,2019-05-01,2923.73,51.0174,177.981,123.033
4862,2019-05-02,2917.52,50.6834,178.393,121.436
4863,2019-05-03,2945.64,51.3125,181.078,124.007
4864,2019-05-06,2932.47,50.5179,182.337,123.292
4865,2019-05-07,2884.05,49.1601,181.542,120.78
4866,2019-05-08,2879.42,49.167,181.532,120.77
4867,2019-05-09,2870.72,48.6406,181.255,120.77
4868,2019-05-10,2881.4,47.9667,183.341,122.299
4869,2019-05-13,2811.87,45.1792,182.465,118.665
4870,2019-05-14,2834.41,45.897,181.512,120.006
4871,2019-05-15,2850.96,46.4444,182.504,121.703
4872,2019-05-16,2876.32,46.236,183.341,124.503
4873,2019-05-17,2859.53,45.9767,182.633,123.66
4874,2019-05-20,2840.23,44.5381,182.427,121.873
4875,2019-05-21,2864.36,45.3905,183.193,122.527
4876,2019-05-22,2856.27,44.4603,183.312,123.282
